,Value,Layer,Method
6750,3.1310505867004395,conv11,Calim
6751,2.363872528076172,conv11,Calim
6752,2.742901086807251,conv11,Calim
6753,3.4717254638671875,conv11,Calim
6754,2.324310779571533,conv11,Calim
6755,2.075906276702881,conv11,Calim
6756,2.317107677459717,conv11,Calim
6757,2.542125701904297,conv11,Calim
6758,3.298276901245117,conv11,Calim
6759,2.6031601428985596,conv11,Calim
6760,3.9729163646698,conv11,Calim
6761,3.1073789596557617,conv11,Calim
6762,2.9952330589294434,conv11,Calim
6763,2.7157704830169678,conv11,Calim
6764,3.2149503231048584,conv11,Calim
6765,2.782748222351074,conv11,Calim
6766,3.252976417541504,conv11,Calim
6767,2.5385286808013916,conv11,Calim
6768,2.711277961730957,conv11,Calim
6769,2.7887587547302246,conv11,Calim
6770,2.3273539543151855,conv11,Calim
6771,2.5663654804229736,conv11,Calim
6772,1.926762580871582,conv11,Calim
6773,2.4371719360351562,conv11,Calim
6774,2.780271291732788,conv11,Calim
6775,2.6686630249023438,conv11,Calim
6776,3.723546028137207,conv11,Calim
6777,2.89040207862854,conv11,Calim
6778,2.562380790710449,conv11,Calim
6779,2.1503076553344727,conv11,Calim
6780,2.7978310585021973,conv11,Calim
6781,2.4663584232330322,conv11,Calim
6782,2.817955732345581,conv11,Calim
6783,3.5731825828552246,conv11,Calim
6784,2.3191654682159424,conv11,Calim
6785,2.5417439937591553,conv11,Calim
6786,3.1720080375671387,conv11,Calim
6787,2.333181381225586,conv11,Calim
6788,2.695521354675293,conv11,Calim
6789,2.450770854949951,conv11,Calim
6790,3.5347132682800293,conv11,Calim
6791,2.460379123687744,conv11,Calim
6792,2.483614206314087,conv11,Calim
6793,2.972334861755371,conv11,Calim
6794,2.843501091003418,conv11,Calim
6795,2.8992369174957275,conv11,Calim
6796,2.467031955718994,conv11,Calim
6797,3.7594656944274902,conv11,Calim
6798,2.8579025268554688,conv11,Calim
6799,2.299084186553955,conv11,Calim
6800,2.874972343444824,conv11,Calim
6801,2.954367160797119,conv11,Calim
6802,2.826237440109253,conv11,Calim
6803,2.576385498046875,conv11,Calim
6804,2.5174038410186768,conv11,Calim
6805,3.2644259929656982,conv11,Calim
6806,2.435230016708374,conv11,Calim
6807,2.983492851257324,conv11,Calim
6808,2.6182026863098145,conv11,Calim
6809,2.5661516189575195,conv11,Calim
6810,3.202929973602295,conv11,Calim
6811,2.5647804737091064,conv11,Calim
6812,3.0039682388305664,conv11,Calim
6813,2.359212875366211,conv11,Calim
6814,2.590873956680298,conv11,Calim
6815,2.5830273628234863,conv11,Calim
6816,2.315004348754883,conv11,Calim
6817,2.8925509452819824,conv11,Calim
6818,2.9465322494506836,conv11,Calim
6819,3.0058250427246094,conv11,Calim
6820,2.7836050987243652,conv11,Calim
6821,2.3833231925964355,conv11,Calim
6822,4.052158832550049,conv11,Calim
6823,2.7997055053710938,conv11,Calim
6824,2.861037254333496,conv11,Calim
6825,2.6640000343322754,conv11,Calim
6826,2.8046746253967285,conv11,Calim
6827,3.338855743408203,conv11,Calim
6828,2.6832871437072754,conv11,Calim
6829,2.778278112411499,conv11,Calim
6830,3.510775089263916,conv11,Calim
6831,3.2039475440979004,conv11,Calim
6832,2.564836025238037,conv11,Calim
6833,2.5326380729675293,conv11,Calim
6834,2.2953529357910156,conv11,Calim
6835,2.2022647857666016,conv11,Calim
6836,2.82658314704895,conv11,Calim
6837,3.4390907287597656,conv11,Calim
6838,2.2269110679626465,conv11,Calim
6839,2.818912982940674,conv11,Calim
6840,2.640193462371826,conv11,Calim
6841,2.594599485397339,conv11,Calim
6842,3.0135629177093506,conv11,Calim
6843,2.2270610332489014,conv11,Calim
6844,2.5621557235717773,conv11,Calim
6845,2.688619375228882,conv11,Calim
6846,2.625741958618164,conv11,Calim
6847,2.152646064758301,conv11,Calim
6848,2.4773027896881104,conv11,Calim
6849,2.316279411315918,conv11,Calim
6850,2.7358407974243164,conv11,Calim
6851,2.2409090995788574,conv11,Calim
6852,2.40324068069458,conv11,Calim
6853,3.1673154830932617,conv11,Calim
6854,2.405202865600586,conv11,Calim
6855,2.43223237991333,conv11,Calim
6856,2.401724100112915,conv11,Calim
6857,3.2296371459960938,conv11,Calim
6858,2.3505258560180664,conv11,Calim
6859,2.825615406036377,conv11,Calim
6860,3.4513890743255615,conv11,Calim
6861,2.378497362136841,conv11,Calim
6862,2.5875015258789062,conv11,Calim
6863,3.110624074935913,conv11,Calim
6864,2.3339734077453613,conv11,Calim
6865,2.1845898628234863,conv11,Calim
6866,2.747983932495117,conv11,Calim
6867,2.5689358711242676,conv11,Calim
6868,2.9318344593048096,conv11,Calim
6869,2.4271769523620605,conv11,Calim
6870,3.2463459968566895,conv11,Calim
6871,2.171433925628662,conv11,Calim
6872,2.25223970413208,conv11,Calim
6873,3.689589500427246,conv11,Calim
6874,3.100706100463867,conv11,Calim
6875,3.0639290809631348,conv11,Calim
6876,3.104816436767578,conv11,Calim
6877,2.7205653190612793,conv11,Calim
6878,2.602660655975342,conv11,Calim
6879,2.528463840484619,conv11,Calim
6880,2.3147945404052734,conv11,Calim
6881,2.623478889465332,conv11,Calim
6882,2.6249308586120605,conv11,Calim
6883,2.3978495597839355,conv11,Calim
6884,2.286412239074707,conv11,Calim
6885,3.1096813678741455,conv11,Calim
6886,1.8533439636230469,conv11,Calim
6887,2.4446396827697754,conv11,Calim
6888,3.283675193786621,conv11,Calim
6889,2.9578278064727783,conv11,Calim
6890,3.057164192199707,conv11,Calim
6891,3.1666154861450195,conv11,Calim
6892,2.0516068935394287,conv11,Calim
6893,2.557276725769043,conv11,Calim
6894,2.913984775543213,conv11,Calim
6895,3.049750804901123,conv11,Calim
6896,2.722929000854492,conv11,Calim
6897,2.7167444229125977,conv11,Calim
6898,2.7749290466308594,conv11,Calim
6899,1.9111919403076172,conv11,Calim
6900,2.5570764541625977,conv11,Calim
6901,2.875265121459961,conv11,Calim
6902,2.6032025814056396,conv11,Calim
6903,3.3928189277648926,conv11,Calim
6904,2.804288148880005,conv11,Calim
6905,2.8558740615844727,conv11,Calim
6906,2.3634181022644043,conv11,Calim
6907,2.8872365951538086,conv11,Calim
6908,2.9923999309539795,conv11,Calim
6909,2.9041736125946045,conv11,Calim
6910,2.9110121726989746,conv11,Calim
6911,2.057405710220337,conv11,Calim
6912,2.0,conv12,Calim
6913,1.829545497894287,conv12,Calim
6914,1.9886363744735718,conv12,Calim
6915,1.8522727489471436,conv12,Calim
6916,1.920454502105713,conv12,Calim
6917,1.4772727489471436,conv12,Calim
6918,1.8011363744735718,conv12,Calim
6919,1.670454502105713,conv12,Calim
6920,2.0,conv12,Calim
6921,1.920454502105713,conv12,Calim
6922,2.0,conv12,Calim
6923,1.9034091234207153,conv12,Calim
6924,1.8011363744735718,conv12,Calim
6925,1.8181818723678589,conv12,Calim
6926,1.7272727489471436,conv12,Calim
6927,1.6193181276321411,conv12,Calim
6928,1.6477272510528564,conv12,Calim
6929,1.8011363744735718,conv12,Calim
6930,1.9318181276321411,conv12,Calim
6931,1.6818181276321411,conv12,Calim
6932,1.9659091234207153,conv12,Calim
6933,1.8068181276321411,conv12,Calim
6934,2.0,conv12,Calim
6935,1.4886363744735718,conv12,Calim
6936,1.9943181276321411,conv12,Calim
6937,2.0,conv12,Calim
6938,1.5340908765792847,conv12,Calim
6939,1.4488636255264282,conv12,Calim
6940,1.892045497894287,conv12,Calim
6941,1.795454502105713,conv12,Calim
6942,1.9034091234207153,conv12,Calim
6943,2.0,conv12,Calim
6944,1.9943181276321411,conv12,Calim
6945,1.8522727489471436,conv12,Calim
6946,1.920454502105713,conv12,Calim
6947,1.9886363744735718,conv12,Calim
6948,1.9261363744735718,conv12,Calim
6949,1.9659091234207153,conv12,Calim
6950,1.1761363744735718,conv12,Calim
6951,2.0,conv12,Calim
6952,1.517045497894287,conv12,Calim
6953,1.9886363744735718,conv12,Calim
6954,1.7784091234207153,conv12,Calim
6955,1.9261363744735718,conv12,Calim
6956,1.75,conv12,Calim
6957,1.4261363744735718,conv12,Calim
6958,1.5284091234207153,conv12,Calim
6959,1.9034091234207153,conv12,Calim
6960,1.545454502105713,conv12,Calim
6961,1.732954502105713,conv12,Calim
6962,1.9886363744735718,conv12,Calim
6963,2.0,conv12,Calim
6964,1.9715908765792847,conv12,Calim
6965,1.7727272510528564,conv12,Calim
6966,1.7840908765792847,conv12,Calim
6967,1.8181818723678589,conv12,Calim
6968,1.5909091234207153,conv12,Calim
6969,1.795454502105713,conv12,Calim
6970,1.732954502105713,conv12,Calim
6971,1.5340908765792847,conv12,Calim
6972,1.4772727489471436,conv12,Calim
6973,1.7727272510528564,conv12,Calim
6974,2.0,conv12,Calim
6975,1.545454502105713,conv12,Calim
6976,1.829545497894287,conv12,Calim
6977,1.4659091234207153,conv12,Calim
6978,1.9659091234207153,conv12,Calim
6979,1.8125,conv12,Calim
6980,2.0,conv12,Calim
6981,1.9943181276321411,conv12,Calim
6982,1.6818181276321411,conv12,Calim
6983,1.9886363744735718,conv12,Calim
6984,1.795454502105713,conv12,Calim
6985,1.7443181276321411,conv12,Calim
6986,1.9886363744735718,conv12,Calim
6987,1.9375,conv12,Calim
6988,1.420454502105713,conv12,Calim
6989,1.4602272510528564,conv12,Calim
6990,1.8238636255264282,conv12,Calim
6991,1.5568181276321411,conv12,Calim
6992,2.0,conv12,Calim
6993,1.670454502105713,conv12,Calim
6994,1.7613636255264282,conv12,Calim
6995,1.7159091234207153,conv12,Calim
6996,1.7897727489471436,conv12,Calim
6997,1.6534091234207153,conv12,Calim
6998,1.6193181276321411,conv12,Calim
6999,1.5909091234207153,conv12,Calim
7000,1.8352272510528564,conv12,Calim
7001,1.6761363744735718,conv12,Calim
7002,1.5340908765792847,conv12,Calim
7003,1.8068181276321411,conv12,Calim
7004,1.9943181276321411,conv12,Calim
7005,1.829545497894287,conv12,Calim
7006,1.9943181276321411,conv12,Calim
7007,2.0,conv12,Calim
7008,1.5681818723678589,conv12,Calim
7009,1.7897727489471436,conv12,Calim
7010,1.9034091234207153,conv12,Calim
7011,1.3011363744735718,conv12,Calim
7012,1.8465908765792847,conv12,Calim
7013,1.8068181276321411,conv12,Calim
7014,1.8181818723678589,conv12,Calim
7015,1.920454502105713,conv12,Calim
7016,1.9318181276321411,conv12,Calim
7017,1.375,conv12,Calim
7018,2.0,conv12,Calim
7019,1.607954502105713,conv12,Calim
7020,1.7556818723678589,conv12,Calim
7021,2.0,conv12,Calim
7022,1.6590908765792847,conv12,Calim
7023,1.6647727489471436,conv12,Calim
7024,1.4261363744735718,conv12,Calim
7025,1.4772727489471436,conv12,Calim
7026,1.795454502105713,conv12,Calim
7027,1.7443181276321411,conv12,Calim
7028,1.4090908765792847,conv12,Calim
7029,1.420454502105713,conv12,Calim
7030,1.8409091234207153,conv12,Calim
7031,1.7840908765792847,conv12,Calim
7032,2.0,conv12,Calim
7033,1.5056818723678589,conv12,Calim
7034,1.9261363744735718,conv12,Calim
7035,1.625,conv12,Calim
7036,1.8465908765792847,conv12,Calim
7037,1.8409091234207153,conv12,Calim
7038,1.8863636255264282,conv12,Calim
7039,1.6818181276321411,conv12,Calim
7040,1.9261363744735718,conv12,Calim
7041,1.9943181276321411,conv12,Calim
7042,1.8011363744735718,conv12,Calim
7043,1.7840908765792847,conv12,Calim
7044,2.0,conv12,Calim
7045,2.0,conv12,Calim
7046,1.1931818723678589,conv12,Calim
7047,1.7897727489471436,conv12,Calim
7048,1.9943181276321411,conv12,Calim
7049,1.9943181276321411,conv12,Calim
7050,2.0,conv12,Calim
7051,2.0,conv12,Calim
7052,1.1818181276321411,conv12,Calim
7053,1.8977272510528564,conv12,Calim
7054,1.892045497894287,conv12,Calim
7055,1.9147727489471436,conv12,Calim
7056,1.732954502105713,conv12,Calim
7057,1.5852272510528564,conv12,Calim
7058,1.8522727489471436,conv12,Calim
7059,1.7727272510528564,conv12,Calim
7060,1.8465908765792847,conv12,Calim
7061,1.9318181276321411,conv12,Calim
7062,1.8636363744735718,conv12,Calim
7063,1.9034091234207153,conv12,Calim
7064,1.9602272510528564,conv12,Calim
7065,1.9488636255264282,conv12,Calim
7066,2.0,conv12,Calim
7067,1.6931818723678589,conv12,Calim
7068,1.9431818723678589,conv12,Calim
7069,1.7215908765792847,conv12,Calim
7070,1.829545497894287,conv12,Calim
7071,1.5056818723678589,conv12,Calim
7072,1.6988636255264282,conv12,Calim
7073,1.7840908765792847,conv12,Calim
7074,2.0,conv12,Calim
7075,2.0,conv12,Calim
7076,1.8863636255264282,conv12,Calim
7077,1.420454502105713,conv12,Calim
7078,1.7386363744735718,conv12,Calim
7079,1.8977272510528564,conv12,Calim
7080,1.7102272510528564,conv12,Calim
7081,1.8693181276321411,conv12,Calim
7082,1.982954502105713,conv12,Calim
7083,1.9147727489471436,conv12,Calim
7084,1.8011363744735718,conv12,Calim
7085,1.9375,conv12,Calim
7086,1.625,conv12,Calim
7087,1.7727272510528564,conv12,Calim
7088,1.8693181276321411,conv12,Calim
7089,1.6306818723678589,conv12,Calim
7090,1.9318181276321411,conv12,Calim
7091,2.0,conv12,Calim
7092,1.875,conv12,Calim
7093,1.6647727489471436,conv12,Calim
7094,1.8011363744735718,conv12,Calim
7095,1.892045497894287,conv12,Calim
7096,1.829545497894287,conv12,Calim
7097,1.295454502105713,conv12,Calim
7098,1.8863636255264282,conv12,Calim
7099,1.8409091234207153,conv12,Calim
7100,1.6818181276321411,conv12,Calim
7101,1.7272727489471436,conv12,Calim
7102,1.5738636255264282,conv12,Calim
7103,1.8011363744735718,conv12,Calim
7104,1.8977272510528564,conv12,Calim
7105,1.8125,conv12,Calim
7106,1.704545497894287,conv12,Calim
7107,1.8977272510528564,conv12,Calim
7108,1.9943181276321411,conv12,Calim
7109,1.8352272510528564,conv12,Calim
7110,1.8636363744735718,conv12,Calim
7111,1.920454502105713,conv12,Calim
7112,1.892045497894287,conv12,Calim
7113,1.6590908765792847,conv12,Calim
7114,1.7272727489471436,conv12,Calim
7115,1.5340908765792847,conv12,Calim
7116,1.5,conv12,Calim
7117,1.954545497894287,conv12,Calim
7118,1.954545497894287,conv12,Calim
7119,1.875,conv12,Calim
7120,1.4318181276321411,conv12,Calim
7121,2.0,conv12,Calim
7122,1.767045497894287,conv12,Calim
7123,1.5568181276321411,conv12,Calim
7124,2.0,conv12,Calim
7125,1.704545497894287,conv12,Calim
7126,2.0,conv12,Calim
7127,1.9602272510528564,conv12,Calim
7128,2.0,conv12,Calim
7129,1.8465908765792847,conv12,Calim
7130,1.892045497894287,conv12,Calim
7131,1.920454502105713,conv12,Calim
7132,1.545454502105713,conv12,Calim
7133,1.4602272510528564,conv12,Calim
7134,1.9943181276321411,conv12,Calim
7135,1.9659091234207153,conv12,Calim
7136,1.875,conv12,Calim
7137,1.8352272510528564,conv12,Calim
7138,1.6477272510528564,conv12,Calim
7139,1.8181818723678589,conv12,Calim
7140,1.8522727489471436,conv12,Calim
7141,1.5113636255264282,conv12,Calim
7142,1.8011363744735718,conv12,Calim
7143,1.9431818723678589,conv12,Calim
7144,1.5852272510528564,conv12,Calim
7145,1.375,conv12,Calim
7146,1.8693181276321411,conv12,Calim
7147,1.6590908765792847,conv12,Calim
7148,1.8863636255264282,conv12,Calim
7149,1.7159091234207153,conv12,Calim
7150,1.9375,conv12,Calim
7151,1.8806818723678589,conv12,Calim
7152,1.8465908765792847,conv12,Calim
7153,1.8352272510528564,conv12,Calim
7154,2.0,conv12,Calim
7155,1.7272727489471436,conv12,Calim
7156,1.7613636255264282,conv12,Calim
7157,1.8238636255264282,conv12,Calim
7158,1.9772727489471436,conv12,Calim
7159,1.6988636255264282,conv12,Calim
7160,1.7102272510528564,conv12,Calim
7161,1.5568181276321411,conv12,Calim
7162,1.3352272510528564,conv12,Calim
7163,1.5909091234207153,conv12,Calim
7164,1.482954502105713,conv12,Calim
7165,1.7386363744735718,conv12,Calim
7166,1.795454502105713,conv12,Calim
7167,1.8011363744735718,conv12,Calim
7168,1.9147727489471436,conv12,Calim
7169,1.7272727489471436,conv12,Calim
7170,1.9147727489471436,conv12,Calim
7171,1.9943181276321411,conv12,Calim
7172,1.8181818723678589,conv12,Calim
7173,1.982954502105713,conv12,Calim
7174,1.9772727489471436,conv12,Calim
7175,1.9147727489471436,conv12,Calim
7176,1.9886363744735718,conv12,Calim
7177,1.7215908765792847,conv12,Calim
7178,1.7102272510528564,conv12,Calim
7179,1.6193181276321411,conv12,Calim
7180,1.4772727489471436,conv12,Calim
7181,1.7840908765792847,conv12,Calim
7182,1.6647727489471436,conv12,Calim
7183,1.8863636255264282,conv12,Calim
7184,1.6477272510528564,conv12,Calim
7185,1.8522727489471436,conv12,Calim
7186,1.6306818723678589,conv12,Calim
7187,1.6931818723678589,conv12,Calim
7188,1.7727272510528564,conv12,Calim
7189,1.5284091234207153,conv12,Calim
7190,1.8125,conv12,Calim
7191,1.6306818723678589,conv12,Calim
7192,1.8863636255264282,conv12,Calim
7193,1.892045497894287,conv12,Calim
7194,2.0,conv12,Calim
7195,1.6534091234207153,conv12,Calim
7196,1.545454502105713,conv12,Calim
7197,1.5965908765792847,conv12,Calim
7198,2.0,conv12,Calim
7199,1.5909091234207153,conv12,Calim
7200,1.4488636255264282,conv12,Calim
7201,1.1647727489471436,conv12,Calim
7202,1.8465908765792847,conv12,Calim
7203,1.875,conv12,Calim
7204,1.6931818723678589,conv12,Calim
7205,1.6818181276321411,conv12,Calim
7206,1.517045497894287,conv12,Calim
7207,1.9488636255264282,conv12,Calim
7208,1.9886363744735718,conv12,Calim
7209,1.9375,conv12,Calim
7210,1.767045497894287,conv12,Calim
7211,2.0,conv12,Calim
7212,1.9943181276321411,conv12,Calim
7213,1.9886363744735718,conv12,Calim
7214,2.0,conv12,Calim
7215,1.5625,conv12,Calim
7216,1.7784091234207153,conv12,Calim
7217,1.767045497894287,conv12,Calim
7218,1.9488636255264282,conv12,Calim
7219,1.579545497894287,conv12,Calim
7220,1.8806818723678589,conv12,Calim
7221,1.4772727489471436,conv12,Calim
7222,1.9886363744735718,conv12,Calim
7223,1.7556818723678589,conv12,Calim
7224,1.9034091234207153,conv12,Calim
7225,1.392045497894287,conv12,Calim
7226,1.9715908765792847,conv12,Calim
7227,1.8068181276321411,conv12,Calim
7228,1.732954502105713,conv12,Calim
7229,1.2897727489471436,conv12,Calim
7230,1.4090908765792847,conv12,Calim
7231,1.9090908765792847,conv12,Calim
7232,1.6193181276321411,conv12,Calim
7233,2.0,conv12,Calim
7234,1.8693181276321411,conv12,Calim
7235,1.9090908765792847,conv12,Calim
7236,1.7443181276321411,conv12,Calim
7237,1.4431818723678589,conv12,Calim
7238,1.8522727489471436,conv12,Calim
7239,1.920454502105713,conv12,Calim
7240,1.9261363744735718,conv12,Calim
7241,2.0,conv12,Calim
7242,1.8465908765792847,conv12,Calim
7243,1.6988636255264282,conv12,Calim
7244,1.5852272510528564,conv12,Calim
7245,1.2443181276321411,conv12,Calim
7246,2.0,conv12,Calim
7247,1.8181818723678589,conv12,Calim
7248,2.0,conv12,Calim
7249,1.7840908765792847,conv12,Calim
7250,2.0,conv12,Calim
7251,1.920454502105713,conv12,Calim
7252,1.8181818723678589,conv12,Calim
7253,2.0,conv12,Calim
7254,1.3693181276321411,conv12,Calim
7255,1.9772727489471436,conv12,Calim
7256,1.6647727489471436,conv12,Calim
7257,1.6988636255264282,conv12,Calim
7258,1.8238636255264282,conv12,Calim
7259,1.9034091234207153,conv12,Calim
7260,1.9886363744735718,conv12,Calim
7261,1.607954502105713,conv12,Calim
7262,1.829545497894287,conv12,Calim
7263,1.579545497894287,conv12,Calim
7264,1.9943181276321411,conv12,Calim
7265,1.2840908765792847,conv12,Calim
7266,2.0,conv12,Calim
7267,1.7613636255264282,conv12,Calim
7268,1.920454502105713,conv12,Calim
7269,1.920454502105713,conv12,Calim
7270,1.6193181276321411,conv12,Calim
7271,1.267045497894287,conv12,Calim
7272,1.7159091234207153,conv12,Calim
7273,1.9943181276321411,conv12,Calim
7274,1.2386363744735718,conv12,Calim
7275,1.8806818723678589,conv12,Calim
7276,1.4715908765792847,conv12,Calim
7277,1.2784091234207153,conv12,Calim
7278,1.9943181276321411,conv12,Calim
7279,2.0,conv12,Calim
7280,1.6590908765792847,conv12,Calim
7281,1.5340908765792847,conv12,Calim
7282,1.9943181276321411,conv12,Calim
7283,1.1136363744735718,conv12,Calim
7284,1.9431818723678589,conv12,Calim
7285,1.8181818723678589,conv12,Calim
7286,1.8011363744735718,conv12,Calim
7287,1.9034091234207153,conv12,Calim
